iso,uptime_s,df_used_kb,apparent_kb,segments,broker_rss_kb,broker_fds,broker_state,restarts,produced,consumed,lag,resets,produce_errors,fetch_errors,metrics
2026-08-31T19:52:11Z,0,40,32768,2,66552,20,running,0,-1,-1,-1,-1,-1,-1,""
2026-09-02T01:23:33Z,106282,504336,524288,32,652428,82,running,0,5084362,2526505,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:24:33Z,106342,507240,524288,32,655332,82,running,0,5087236,2527979,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:25:33Z,106402,510148,524288,32,658240,82,running,0,5090113,2529365,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:26:33Z,106462,513052,524288,32,661144,82,running,0,5092985,2530791,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:27:33Z,106522,515960,524288,32,664052,82,running,0,5095862,2532219,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:28:33Z,106582,518856,524288,32,666952,82,running,0,5098730,2533691,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:29:34Z,106643,521768,524288,32,669860,82,running,0,5101847,2535219,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:30:34Z,106703,508288,524288,32,656384,82,running,0,5104720,2536650,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:31:34Z,106763,494808,524288,32,642904,82,running,0,5107590,2538069,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:32:34Z,106823,497716,524288,32,645812,82,running,0,5110467,2539499,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:33:34Z,106883,500620,524288,32,648716,82,running,0,5113339,2540936,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:34:35Z,106944,503520,524288,32,651616,82,running,0,5116206,2542362,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:35:35Z,107004,506424,524288,32,654520,82,running,0,5119078,2543780,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:36:35Z,107064,509324,524288,32,657416,82,running,0,5121945,2545201,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:37:35Z,107124,512224,524288,32,660320,82,running,0,5124811,2546632,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:38:36Z,107185,515128,524288,32,663220,82,running,0,5127684,2548056,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:39:36Z,107245,518036,524288,32,666128,82,running,0,5130555,2549471,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:40:36Z,107305,520936,524288,32,669028,82,running,0,5133427,2550898,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:41:36Z,107365,523832,540672,33,671924,84,running,0,5136295,2552334,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:42:36Z,107425,493960,524288,32,642052,82,running,0,5139160,2553757,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:43:36Z,107485,496864,524288,32,644956,82,running,0,5142031,2555170,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:44:37Z,107546,499764,524288,32,647860,82,running,0,5144904,2556596,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:45:37Z,107606,502668,524288,32,650760,82,running,0,5147774,2558038,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:46:37Z,107666,505568,524288,32,653664,82,running,0,5150644,2559461,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:47:37Z,107726,508464,524288,32,656560,82,running,0,5153509,2560868,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 1 errors 0 dropped 0 held 1"
2026-09-02T01:48:38Z,107787,511368,524288,32,659464,82,running,0,5156380,2562289,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:49:38Z,107847,514268,524288,32,662364,82,running,0,5159248,2563728,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:50:38Z,107907,517172,524288,32,665264,82,running,0,5162117,2565150,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:51:38Z,107967,520072,524288,32,668164,82,running,0,5164993,2566562,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:52:38Z,108027,522980,524288,32,671072,82,running,0,5167871,2567996,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:53:38Z,108087,509496,540672,33,657592,84,running,0,5170740,2569443,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:54:39Z,108148,496008,524288,32,644104,82,running,0,5173606,2570864,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:55:39Z,108208,498908,524288,32,647000,82,running,0,5176476,2572271,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:56:39Z,108268,501808,524288,32,649900,82,running,0,5179584,2573814,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:57:39Z,108328,504716,524288,32,652808,82,running,0,5182456,2575240,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:58:39Z,108388,507624,524288,32,655716,82,running,0,5185333,2576690,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T01:59:39Z,108448,510512,524288,32,658608,82,running,0,5188192,2578114,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:00:40Z,108509,513408,524288,32,661500,82,running,0,5191057,2579515,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:01:40Z,108569,516308,524288,32,664400,82,running,0,5193928,2580939,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:02:40Z,108629,519208,524288,32,667300,82,running,0,5196798,2582390,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:03:40Z,108689,522108,524288,32,670200,82,running,0,5199665,2583814,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:04:40Z,108749,525016,557056,34,673104,86,running,0,5202538,2585220,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:05:41Z,108810,495144,524288,32,643236,82,running,0,5205408,2586646,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:06:41Z,108870,498044,524288,32,646140,82,running,0,5208278,2588090,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:07:41Z,108930,500948,524288,32,649044,82,running,0,5211151,2589521,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:08:41Z,108990,503856,524288,32,651948,82,running,0,5214025,2590927,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:09:41Z,109050,506756,524288,32,654852,82,running,0,5216899,2592357,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:10:42Z,109111,509660,524288,32,657756,82,running,0,5219767,2593798,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:11:42Z,109171,512560,524288,32,660656,82,running,0,5222637,2595226,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:12:42Z,109231,515468,524288,32,663560,82,running,0,5225513,2596638,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:13:42Z,109291,518360,524288,32,666452,82,running,0,5228379,2598063,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:14:42Z,109351,521264,524288,32,669356,82,running,0,5231251,2599507,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:15:42Z,109411,524164,540672,33,672256,84,running,0,5234118,2600931,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:16:43Z,109472,494296,524288,32,642388,82,running,0,5236986,2602344,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:17:43Z,109532,497192,524288,32,645288,82,running,0,5239854,2603766,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:18:43Z,109592,500092,524288,32,648184,82,running,0,5242719,2605200,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:19:43Z,109652,502992,524288,32,651084,82,running,0,5245592,2606624,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:20:43Z,109712,505892,524288,32,653988,82,running,0,5248461,2608031,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:21:44Z,109773,508800,524288,32,656896,82,running,0,5251335,2609462,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:22:44Z,109833,511704,524288,32,659796,82,running,0,5254206,2610902,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:23:44Z,109893,514604,524288,32,662696,82,running,0,5257076,2612329,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:24:44Z,109953,517500,524288,32,665596,82,running,0,5260183,2613886,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:25:44Z,110013,520400,524288,32,668496,82,running,0,5263050,2615272,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:26:45Z,110074,523300,524288,32,671392,82,running,0,5265918,2616696,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:27:45Z,110134,493436,524288,32,641528,82,running,0,5268786,2618118,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:28:45Z,110194,496328,524288,32,644424,82,running,0,5271651,2619582,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:29:45Z,110254,499228,524288,32,647320,82,running,0,5274518,2620966,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:30:45Z,110314,502132,524288,32,650224,82,running,0,5277390,2622394,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:31:45Z,110374,505028,524288,32,653124,82,running,0,5280259,2623819,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:32:46Z,110435,507928,524288,32,656020,82,running,0,5283123,2625282,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:33:46Z,110495,510828,524288,32,658920,82,running,0,5285993,2626667,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:34:46Z,110555,513728,524288,32,661824,82,running,0,5288864,2628092,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:35:46Z,110615,516628,524288,32,664720,82,running,0,5291735,2629518,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:36:46Z,110675,519532,524288,32,667624,82,running,0,5294606,2630986,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:37:47Z,110736,522428,524288,32,670520,82,running,0,5297473,2632368,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:38:47Z,110796,492564,524288,32,640656,82,running,0,5300344,2633793,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:39:47Z,110856,495464,524288,32,643560,82,running,0,5303213,2635215,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:40:47Z,110916,498364,524288,32,646460,82,running,0,5306081,2636686,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:41:47Z,110976,501260,524288,32,649356,82,running,0,5308950,2638065,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:42:48Z,111037,504160,524288,32,652256,82,running,0,5311816,2639490,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:43:48Z,111097,507060,524288,32,655152,82,running,0,5314681,2640912,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:44:48Z,111157,509960,524288,32,658056,82,running,0,5317549,2642386,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:45:48Z,111217,512860,524288,32,660956,82,running,0,5320423,2643771,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:46:48Z,111277,515768,524288,32,663864,82,running,0,5323295,2645200,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:47:49Z,111338,518664,524288,32,666756,82,running,0,5326161,2646625,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:48:49Z,111398,521572,524288,32,669668,82,running,0,5329039,2648104,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:49:49Z,111458,508084,524288,32,656180,82,running,0,5331904,2649480,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:50:49Z,111518,494604,524288,32,642696,82,running,0,5334775,2650905,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:51:49Z,111578,497504,524288,32,645596,82,running,0,5337647,2652334,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:52:49Z,111638,500412,524288,32,648504,82,running,0,5340519,2653798,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:53:50Z,111699,503312,524288,32,651408,82,running,0,5343632,2655329,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:54:50Z,111759,506212,524288,32,654308,82,running,0,5346501,2656753,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:55:50Z,111819,509116,524288,32,657208,82,running,0,5349371,2658172,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:56:50Z,111879,512016,524288,32,660112,82,running,0,5352243,2659596,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:57:50Z,111939,514916,524288,32,663012,82,running,0,5355111,2661030,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:58:51Z,112000,517816,524288,32,665908,82,running,0,5357978,2662459,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T02:59:51Z,112060,520720,524288,32,668812,82,running,0,5360852,2663873,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:00:51Z,112120,523620,524288,32,671712,82,running,0,5363720,2665299,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:01:51Z,112180,493756,524288,32,641848,82,running,0,5366591,2666737,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:02:51Z,112240,496648,524288,32,644744,82,running,0,5369458,2668161,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:03:52Z,112301,499552,524288,32,647644,82,running,0,5372329,2669572,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:04:52Z,112361,502460,524288,32,650556,82,running,0,5375207,2671002,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 27/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:05:52Z,112421,505368,524288,32,653460,82,running,0,5378080,2672444,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 27/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:06:52Z,112481,508272,524288,32,656364,82,running,0,5380952,2673867,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:07:52Z,112541,511168,524288,32,659264,82,running,0,5383824,2675279,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:08:52Z,112601,514068,524288,32,662168,82,running,0,5386691,2676703,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:09:53Z,112662,516968,524288,32,665064,82,running,0,5389559,2678143,0,0,0,0,"booblik: in 47 rec/s; 0.0 MiB/s | produce 47/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-02T03:10:53Z,112722,519872,524288,32,667964,82,running,0,5392433,2679570,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
