iso,uptime_s,rss_kb,anon_kb,file_kb,swap_kb,threads,host_avail_mb
2026-09-03T09:28:18Z,185160,647152,126832,520320,0,17,3812
2026-09-03T09:29:18Z,185220,650048,126832,523216,0,17,3798
2026-09-03T09:30:18Z,185280,652948,126832,526116,0,17,3854
2026-09-03T09:31:18Z,185340,655844,126832,529012,0,17,3845
2026-09-03T09:32:18Z,185400,658744,126832,531916,0,17,3797
2026-09-03T09:33:19Z,185461,661640,126832,534808,0,17,3811
2026-09-03T09:34:19Z,185521,664540,126832,537708,0,17,3848
2026-09-03T09:35:19Z,185581,667444,126832,540612,0,17,3840
2026-09-03T09:36:19Z,185641,670336,126832,543504,0,17,3842
2026-09-03T09:37:19Z,185701,656844,126832,530012,0,17,3829
2026-09-03T09:38:19Z,185761,643360,126832,516528,0,17,3810
2026-09-03T09:39:19Z,185821,646256,126832,519424,0,17,3805
2026-09-03T09:40:19Z,185881,649152,126832,522320,0,17,3837
2026-09-03T09:41:19Z,185941,652048,126832,525216,0,17,3822
2026-09-03T09:42:19Z,186001,654952,126832,528120,0,17,3793
2026-09-03T09:43:19Z,186061,657848,126832,531016,0,17,3812
2026-09-03T09:44:19Z,186121,660740,126832,533908,0,17,3851
2026-09-03T09:45:19Z,186181,663640,126832,536808,0,17,3823
2026-09-03T09:46:19Z,186241,666532,126832,539704,0,17,3863
2026-09-03T09:47:20Z,186302,669428,126832,542596,0,17,3823
2026-09-03T09:48:20Z,186362,672324,126832,545492,0,17,3821
2026-09-03T09:49:20Z,186422,642456,126832,515624,0,17,3812
2026-09-03T09:50:20Z,186482,645356,126832,518524,0,17,3860
2026-09-03T09:51:20Z,186542,648252,126832,521420,0,17,3839
2026-09-03T09:52:20Z,186602,651148,126832,524316,0,17,3806
2026-09-03T09:53:20Z,186662,654040,126832,527208,0,17,3806
2026-09-03T09:54:20Z,186722,656928,126832,530096,0,17,3825
2026-09-03T09:55:20Z,186782,659824,126832,532996,0,17,3852
2026-09-03T09:56:20Z,186842,662724,126832,535892,0,17,3834
2026-09-03T09:57:20Z,186902,665624,126832,538792,0,17,3808
2026-09-03T09:58:20Z,186962,668520,126832,541688,0,17,3797
2026-09-03T09:59:20Z,187022,671420,126832,544588,0,17,3817
2026-09-03T10:00:20Z,187082,657940,126832,531108,0,17,3848
2026-09-03T10:01:20Z,187142,644460,126832,517628,0,17,3837
2026-09-03T10:02:20Z,187202,647360,126832,520528,0,17,3811
2026-09-03T10:03:20Z,187262,650260,126832,523428,0,17,3806
2026-09-03T10:04:21Z,187323,653160,126832,526328,0,17,3815
2026-09-03T10:05:21Z,187383,656064,126832,529232,0,17,3820
2026-09-03T10:06:21Z,187443,658964,126832,532132,0,17,3844
2026-09-03T10:07:21Z,187503,661864,126832,535032,0,17,3814
2026-09-03T10:08:21Z,187563,664764,126832,537932,0,17,3822
2026-09-03T10:09:21Z,187623,667664,126832,540832,0,17,3805
2026-09-03T10:10:21Z,187683,670560,126832,543728,0,17,3821
2026-09-03T10:11:21Z,187743,657076,126832,530244,0,17,3831
2026-09-03T10:12:21Z,187803,643596,126832,516764,0,17,3809
2026-09-03T10:13:21Z,187863,646496,126832,519664,0,17,3824
2026-09-03T10:14:21Z,187923,649396,126832,522564,0,17,3824
2026-09-03T10:15:21Z,187983,652292,126832,525460,0,17,3849
2026-09-03T10:16:21Z,188043,655192,126832,528360,0,17,3843
2026-09-03T10:17:21Z,188103,658096,126832,531264,0,17,3811
2026-09-03T10:18:21Z,188163,660996,126832,534164,0,17,3805
2026-09-03T10:19:21Z,188223,663892,126832,537060,0,17,3799
2026-09-03T10:20:22Z,188284,666792,126832,539960,0,17,3827
2026-09-03T10:21:22Z,188344,669696,126832,542864,0,17,3827
2026-09-03T10:22:22Z,188404,656212,126832,529380,0,17,3824
2026-09-03T10:23:22Z,188464,642732,126832,515900,0,17,3819
2026-09-03T10:24:22Z,188524,645636,126832,518804,0,17,3827
2026-09-03T10:25:22Z,188584,648536,126832,521704,0,17,3616
2026-09-03T10:26:22Z,188644,651440,126832,524608,0,17,3835
2026-09-03T10:27:22Z,188704,654344,126832,527512,0,17,3825
2026-09-03T10:28:22Z,188764,657236,126832,530404,0,17,3812
2026-09-03T10:29:22Z,188824,660136,126832,533304,0,17,3805
2026-09-03T10:30:22Z,188884,663032,126832,536200,0,17,3835
2026-09-03T10:31:22Z,188944,665932,126832,539100,0,17,3836
2026-09-03T10:32:22Z,189004,668832,126832,542000,0,17,3784
2026-09-03T10:33:22Z,189064,671732,126832,544900,0,17,3803
2026-09-03T10:34:22Z,189124,658240,126832,531408,0,17,3842
2026-09-03T10:35:22Z,189184,644756,126832,517924,0,17,3830
2026-09-03T10:36:22Z,189244,647660,126832,520828,0,17,3826
2026-09-03T10:37:22Z,189304,650560,126832,523728,0,17,3808
2026-09-03T10:38:23Z,189365,653452,126832,526620,0,17,3828
2026-09-03T10:39:23Z,189425,656352,126832,529520,0,17,3823
2026-09-03T10:40:23Z,189485,659248,126832,532416,0,17,3841
2026-09-03T10:41:23Z,189545,662156,126832,535324,0,17,3847
2026-09-03T10:42:23Z,189605,665056,126832,538224,0,17,3800
2026-09-03T10:43:23Z,189665,667960,126832,541128,0,17,3824
2026-09-03T10:44:23Z,189725,670864,126832,544032,0,17,3851
2026-09-03T10:45:23Z,189785,657384,126832,530552,0,17,3872
2026-09-03T10:46:23Z,189845,643900,126832,517068,0,17,3847
2026-09-03T10:47:23Z,189905,646800,126832,519968,0,17,3813
2026-09-03T10:48:23Z,189965,649696,126832,522868,0,17,3797
2026-09-03T10:49:23Z,190025,652604,126832,525772,0,17,3809
2026-09-03T10:50:23Z,190085,655508,126832,528676,0,17,3829
2026-09-03T10:51:23Z,190145,658404,126832,531572,0,17,3845
2026-09-03T10:52:24Z,190206,661308,126832,534476,0,17,3784
2026-09-03T10:53:24Z,190266,664208,126832,537376,0,17,3797
2026-09-03T10:54:24Z,190326,667112,126832,540280,0,17,3833
2026-09-03T10:55:24Z,190386,670020,126832,543188,0,17,3841
2026-09-03T10:56:24Z,190446,656532,126832,529700,0,17,3842
2026-09-03T10:57:24Z,190506,659432,126832,532600,0,17,3823
2026-09-03T10:58:24Z,190566,645948,126832,519116,0,17,3802
2026-09-03T10:59:24Z,190626,648852,126832,522020,0,17,3818
2026-09-03T11:00:24Z,190686,651752,126832,524920,0,17,3831
2026-09-03T11:01:24Z,190746,654660,126832,527828,0,17,3833
2026-09-03T11:02:24Z,190806,657564,126832,530732,0,17,3809
2026-09-03T11:03:24Z,190866,660464,126832,533632,0,17,3805
2026-09-03T11:04:24Z,190926,663372,126832,536540,0,17,3854
2026-09-03T11:05:25Z,190987,666280,126832,539448,0,17,3845
2026-09-03T11:06:25Z,191047,669176,126832,542344,0,17,3855
2026-09-03T11:07:25Z,191107,655692,126832,528860,0,17,3812
2026-09-03T11:08:25Z,191167,658588,126832,531756,0,17,3828
2026-09-03T11:09:25Z,191227,645104,126832,518272,0,17,3811
2026-09-03T11:10:25Z,191287,648000,126832,521168,0,17,3840
2026-09-03T11:11:25Z,191347,650896,126832,524068,0,17,3821
2026-09-03T11:12:25Z,191407,653796,126832,526964,0,17,3807
2026-09-03T11:13:25Z,191467,656692,126832,529860,0,17,3798
2026-09-03T11:14:25Z,191527,659588,126832,532760,0,17,3850
2026-09-03T11:15:25Z,191587,662492,126832,535660,0,17,3836
2026-09-03T11:16:25Z,191647,665388,126832,538556,0,17,3836
2026-09-03T11:17:26Z,191708,668280,126832,541448,0,17,3811
2026-09-03T11:18:26Z,191768,654792,126832,527960,0,17,3806
2026-09-03T11:19:26Z,191828,657696,126832,530864,0,17,3803
2026-09-03T11:20:26Z,191888,644208,126832,517376,0,17,3835
2026-09-03T11:21:26Z,191948,647104,126832,520272,0,17,3827
2026-09-03T11:22:26Z,192008,650004,126832,523172,0,17,3791
2026-09-03T11:23:26Z,192068,652892,126832,526060,0,17,3785
2026-09-03T11:24:26Z,192128,655788,126832,528956,0,17,3827
2026-09-03T11:25:26Z,192188,658688,126832,531856,0,17,3824
2026-09-03T11:26:26Z,192248,661588,126832,534756,0,17,3845
2026-09-03T11:27:26Z,192308,664496,126832,537664,0,17,3805
2026-09-03T11:28:26Z,192368,667396,126832,540564,0,17,3796
2026-09-03T11:29:26Z,192428,653908,126832,527076,0,17,3790
2026-09-03T11:30:26Z,192488,656812,126832,529980,0,17,3820
2026-09-03T11:31:26Z,192548,643328,126832,516496,0,17,3816
2026-09-03T11:32:26Z,192608,646228,126832,519396,0,17,3806
2026-09-03T11:33:27Z,192669,649132,126832,522300,0,17,3767
2026-09-03T11:34:27Z,192729,652028,126832,525196,0,17,3832
2026-09-03T11:35:27Z,192789,654928,126832,528096,0,17,3827
2026-09-03T11:36:27Z,192849,657828,126832,530996,0,17,3847
2026-09-03T11:37:27Z,192909,660724,126832,533892,0,17,3822
2026-09-03T11:38:27Z,192969,663620,126832,536788,0,17,3815
2026-09-03T11:39:27Z,193029,666524,126832,539692,0,17,3804
2026-09-03T11:40:27Z,193089,669420,126832,542588,0,17,3855
2026-09-03T11:41:27Z,193149,655936,126832,529104,0,17,3824
2026-09-03T11:42:27Z,193209,658840,126832,532008,0,17,3796
2026-09-03T11:43:27Z,193269,645348,126832,518516,0,17,3787
2026-09-03T11:44:27Z,193329,648248,126832,521416,0,17,3809
2026-09-03T11:45:27Z,193389,651144,126832,524312,0,17,3834
2026-09-03T11:46:27Z,193449,654044,126832,527212,0,17,3831
2026-09-03T11:47:28Z,193510,656944,126832,530112,0,17,3832
2026-09-03T11:48:28Z,193570,659848,126832,533016,0,17,3808
2026-09-03T11:49:28Z,193630,662752,126832,535920,0,17,3797
2026-09-03T11:50:28Z,193690,665648,126832,538816,0,17,3842
2026-09-03T11:51:28Z,193750,668540,126832,541708,0,17,3834
2026-09-03T11:52:28Z,193810,655060,126832,528228,0,17,3800
2026-09-03T11:53:28Z,193870,657956,126832,531124,0,17,3799
2026-09-03T11:54:28Z,193930,644476,126832,517644,0,17,3836
2026-09-03T11:55:28Z,193990,647376,126832,520544,0,17,3839
2026-09-03T11:56:28Z,194050,650276,126832,523444,0,17,3850
2026-09-03T11:57:28Z,194110,653180,126832,526348,0,17,3814
2026-09-03T11:58:28Z,194170,656076,126832,529244,0,17,3813
2026-09-03T11:59:29Z,194231,658972,126832,532140,0,17,3795
2026-09-03T12:00:29Z,194291,661868,126832,535036,0,17,3837
2026-09-03T12:01:29Z,194351,664768,126832,537936,0,17,3846
2026-09-03T12:02:29Z,194411,667668,126832,540836,0,17,3798
2026-09-03T12:03:29Z,194471,654180,126832,527348,0,17,3793
2026-09-03T12:04:29Z,194531,657076,126832,530244,0,17,3819
2026-09-03T12:05:29Z,194591,643592,126832,516760,0,17,3838
2026-09-03T12:06:29Z,194651,646492,126832,519660,0,17,3848
2026-09-03T12:07:29Z,194711,649388,126832,522556,0,17,3808
2026-09-03T12:08:29Z,194771,652284,126832,525456,0,17,3787
2026-09-03T12:09:29Z,194831,655188,126832,528356,0,17,3797
2026-09-03T12:10:29Z,194891,658088,126832,531256,0,17,3840
2026-09-03T12:11:29Z,194951,660992,126832,534160,0,17,3819
2026-09-03T12:12:29Z,195011,663892,126832,537060,0,17,3818
2026-09-03T12:13:30Z,195072,666788,126832,539956,0,17,3790
2026-09-03T12:14:30Z,195132,653304,126832,526476,0,17,3816
2026-09-03T12:15:30Z,195192,656204,126832,529372,0,17,3829
2026-09-03T12:16:30Z,195252,659104,126832,532272,0,17,3838
2026-09-03T12:17:30Z,195312,645620,126832,518788,0,17,3820
2026-09-03T12:18:30Z,195372,648520,126832,521688,0,17,3799
2026-09-03T12:19:30Z,195432,651424,126832,524592,0,17,3793
2026-09-03T12:20:30Z,195492,654328,126832,527496,0,17,3823
2026-09-03T12:21:30Z,195552,657224,126832,530396,0,17,3810
2026-09-03T12:22:30Z,195612,660132,126832,533300,0,17,3780
2026-09-03T12:23:30Z,195672,663036,126832,536204,0,17,3803
2026-09-03T12:24:30Z,195732,665932,126832,539100,0,17,3800
2026-09-03T12:25:30Z,195792,668836,126832,542004,0,17,3841
2026-09-03T12:26:30Z,195852,655352,126832,528520,0,17,3834
2026-09-03T12:27:30Z,195912,658252,126832,531420,0,17,3831
2026-09-03T12:28:30Z,195972,644772,126832,517940,0,17,3806
2026-09-03T12:29:31Z,196033,647668,126832,520836,0,17,3807
2026-09-03T12:30:31Z,196093,650568,126832,523736,0,17,3804
2026-09-03T12:31:31Z,196153,653476,126832,526644,0,17,3830
2026-09-03T12:32:31Z,196213,656376,126832,529544,0,17,3816
2026-09-03T12:33:31Z,196273,659276,126832,532444,0,17,3795
2026-09-03T12:34:31Z,196333,662180,126832,535348,0,17,3829
2026-09-03T12:35:31Z,196393,665076,126832,538244,0,17,3824
2026-09-03T12:36:31Z,196453,667980,126832,541148,0,17,3844
2026-09-03T12:37:31Z,196513,654492,126832,527660,0,17,3806
2026-09-03T12:38:31Z,196573,657396,126832,530564,0,17,3829
2026-09-03T12:39:31Z,196633,660292,126832,533460,0,17,3814
2026-09-03T12:40:31Z,196693,646812,126832,519980,0,17,3839
2026-09-03T12:41:31Z,196753,649712,126832,522880,0,17,3844
2026-09-03T12:42:31Z,196813,652616,126832,525784,0,17,3790
2026-09-03T12:43:31Z,196873,655520,126832,528688,0,17,3785
2026-09-03T12:44:31Z,196933,658416,126832,531584,0,17,3832
2026-09-03T12:45:32Z,196994,661324,126832,534492,0,17,3836
2026-09-03T12:46:32Z,197054,664220,126832,537388,0,17,3833
2026-09-03T12:47:32Z,197114,667116,126832,540284,0,17,3810
2026-09-03T12:48:32Z,197174,653628,126832,526796,0,17,3809
2026-09-03T12:49:32Z,197234,656524,126832,529692,0,17,3815
2026-09-03T12:50:32Z,197294,659424,126832,532592,0,17,3823
2026-09-03T12:51:32Z,197354,645940,126832,519112,0,17,3845
2026-09-03T12:52:32Z,197414,648840,126832,522008,0,17,3801
2026-09-03T12:53:32Z,197474,651744,126832,524912,0,17,3780
2026-09-03T12:54:32Z,197534,654640,126832,527808,0,17,3826
2026-09-03T12:55:32Z,197594,657536,126832,530704,0,17,3824
2026-09-03T12:56:32Z,197654,660440,126832,533608,0,17,3838
2026-09-03T12:57:32Z,197714,663340,126832,536508,0,17,3813
2026-09-03T12:58:32Z,197774,666236,126832,539404,0,17,3794
2026-09-03T12:59:33Z,197835,652752,126832,525920,0,17,3783
2026-09-03T13:00:33Z,197895,655648,126832,528816,0,17,3836
2026-09-03T13:01:33Z,197955,658552,126832,531720,0,17,3850
2026-09-03T13:02:33Z,198015,645068,126832,518236,0,17,3807
2026-09-03T13:03:33Z,198075,647968,126832,521136,0,17,3811
2026-09-03T13:04:33Z,198135,650868,126832,524036,0,17,3821
2026-09-03T13:05:33Z,198195,653760,126832,526928,0,17,3811
2026-09-03T13:06:33Z,198255,656660,126832,529828,0,17,3839
2026-09-03T13:07:33Z,198315,659556,126832,532724,0,17,3824
2026-09-03T13:08:33Z,198375,662456,126832,535624,0,17,3797
2026-09-03T13:09:33Z,198435,665352,126832,538520,0,17,3794
2026-09-03T13:10:33Z,198495,668252,126832,541420,0,17,3823
2026-09-03T13:11:33Z,198555,654768,126832,527936,0,17,3818
2026-09-03T13:12:33Z,198615,657664,126832,530832,0,17,3810
2026-09-03T13:13:33Z,198675,660560,126832,533728,0,17,3797
2026-09-03T13:14:34Z,198736,647080,126832,520248,0,17,3821
2026-09-03T13:15:34Z,198796,649976,126832,523144,0,17,3815
2026-09-03T13:16:34Z,198856,652876,126832,526044,0,17,3819
2026-09-03T13:17:34Z,198916,655780,126832,528948,0,17,3813
2026-09-03T13:18:34Z,198976,658684,126832,531852,0,17,3802
2026-09-03T13:19:34Z,199036,661588,126832,534756,0,17,3813
2026-09-03T13:20:34Z,199096,664492,126832,537660,0,17,3823
2026-09-03T13:21:34Z,199156,667396,126832,540564,0,17,3794
2026-09-03T13:22:34Z,199216,653912,126832,527080,0,17,3791
2026-09-03T13:23:34Z,199276,656812,126832,529980,0,17,3807
2026-09-03T13:24:34Z,199336,659716,126832,532884,0,17,3846
2026-09-03T13:25:34Z,199396,646228,126832,519396,0,17,3805
2026-09-03T13:26:34Z,199456,649128,126832,522296,0,17,3810
2026-09-03T13:27:34Z,199516,652032,126832,525200,0,17,3765
2026-09-03T13:28:34Z,199576,654928,126832,528096,0,17,3780
2026-09-03T13:29:35Z,199637,657824,126832,530992,0,17,3807
2026-09-03T13:30:35Z,199697,660720,126832,533888,0,17,3839
2026-09-03T13:31:35Z,199757,663624,126832,536792,0,17,3818
2026-09-03T13:32:35Z,199817,666520,126832,539688,0,17,3805
2026-09-03T13:33:35Z,199877,653028,126832,526196,0,17,3802
2026-09-03T13:34:35Z,199937,655920,126832,529092,0,17,3827
2026-09-03T13:35:35Z,199997,658820,126832,531988,0,17,3819
2026-09-03T13:36:35Z,200057,645332,126832,518500,0,17,3794
2026-09-03T13:37:35Z,200117,648236,126832,521404,0,17,3810
2026-09-03T13:38:35Z,200177,651136,126832,524304,0,17,3825
2026-09-03T13:39:35Z,200237,654036,126832,527204,0,17,3818
2026-09-03T13:40:35Z,200297,656940,126832,530108,0,17,3844
2026-09-03T13:41:36Z,200358,659836,126832,533004,0,17,3815
2026-09-03T13:42:36Z,200418,662740,126832,535908,0,17,3805
2026-09-03T13:43:36Z,200478,665636,126832,538804,0,17,3795
2026-09-03T13:44:36Z,200538,652152,126832,525324,0,17,3836
2026-09-03T13:45:36Z,200598,655052,126832,528224,0,17,3831
2026-09-03T13:46:36Z,200658,657948,126832,531120,0,17,3814
2026-09-03T13:47:36Z,200718,660856,126832,534024,0,17,3804
2026-09-03T13:48:36Z,200778,647372,126832,520540,0,17,3804
2026-09-03T13:49:36Z,200838,650280,126832,523448,0,17,3781
2026-09-03T13:50:36Z,200898,653184,126832,526352,0,17,3827
2026-09-03T13:51:36Z,200958,656088,126832,529256,0,17,3825
2026-09-03T13:52:36Z,201018,658980,126832,532148,0,17,3817
2026-09-03T13:53:37Z,201079,661880,126832,535048,0,17,3798
2026-09-03T13:54:37Z,201139,664776,126832,537948,0,17,3817
2026-09-03T13:55:37Z,201199,667676,126832,540844,0,17,3820
2026-09-03T13:56:37Z,201259,654192,126832,527360,0,17,3833
2026-09-03T13:57:37Z,201319,657092,126832,530260,0,17,3821
